dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MICHKOV OPCP/matvei-michkov-opc-platinum.matvey-first-name	COMPLETE	Matvey Michkov OPC Platinum Rainbow rookie	20	20	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MICHKOV OPCP/matvei-michkov-opc-platinum.matei-first-name	COMPLETE	Matei Michkov OPC Platinum Rainbow rookie	0	0	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MICHKOV OPCP/matvei-michkov-opc-platinum.michov-surname	COMPLETE	Matvei Michov OPC Platinum Rainbow rookie	0	0	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MICHKOV OPCP/matvei-michkov-opc-platinum.mikhkov-surname	COMPLETE	Matvei Mikhkov OPC Platinum Rainbow rookie	0	0	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MICHKOV OPCP/matvei-michkov-opc-platinum.mitchkov-surname	COMPLETE	Mitchkov OPC Platinum rookie parallel Philadelphia Flyers	0	0	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MLB PROSPECT/baseball-prospect.jesus-made.true-first-bowman	COMPLETE	Jesus Made 1st Bowman Chrome	20	20	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MLB PROSPECT/baseball-prospect.jesus-made.first-bowman-auto-color	COMPLETE	Jesus Made 1st Bowman autograph color numbered	4	4	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MLB PROSPECT/baseball-prospect.leo-de-vries.true-first-bowman	COMPLETE	Leo De Vries 1st Bowman Chrome	20	20	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MLB PROSPECT/baseball-prospect.leo-de-vries.first-bowman-auto-color	COMPLETE	Leo De Vries 1st Bowman autograph color numbered	2	2	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MLB PROSPECT/baseball-prospect.josue-de-paula.true-first-bowman	COMPLETE	Josue De Paula 1st Bowman Chrome	20	20	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MLB PROSPECT/baseball-prospect.josue-de-paula.first-bowman-auto-color	COMPLETE	Josue De Paula 1st Bowman autograph color numbered	1	1	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MLB PROSPECT/baseball-prospect.george-lombard-jr.true-first-bowman	COMPLETE	George Lombard Jr 1st Bowman Chrome	20	20	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MLB PROSPECT/baseball-prospect.george-lombard-jr.first-bowman-auto-color	COMPLETE	George Lombard Jr 1st Bowman autograph color numbered	0	0	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MLB PROSPECT/baseball-prospect.franklin-arias.true-first-bowman	COMPLETE	Franklin Arias 1st Bowman Chrome	20	20	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	MLB PROSPECT/baseball-prospect.franklin-arias.first-bowman-auto-color	COMPLETE	Franklin Arias 1st Bowman autograph color numbered	0	0	0	native; rejected=0
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	SIGNED BALL/signed-baseball.jesus-made	COMPLETE	Jesus Made signed baseball autograph	20	19	0	native; rejected=1
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	SIGNED BALL/signed-baseball.leo-de-vries	COMPLETE	Leo De Vries signed baseball autograph	20	14	0	native; rejected=6
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	SIGNED BALL/signed-baseball.josue-de-paula	COMPLETE	Josue De Paula signed baseball autograph	20	19	0	native; rejected=1
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	SIGNED BALL/signed-baseball.george-lombard-jr	COMPLETE	George Lombard Jr signed baseball autograph	20	17	0	native; rejected=3
dh-20260730T170046Z-7d4c2a91	4	eBay Native Browse	SIGNED BALL/signed-baseball.franklin-arias	COMPLETE	Franklin Arias signed baseball autograph	20	13	0	native; rejected=7
